specID	specName	source	spellID	name	passive	selected	charges	cooldownMS	rechargeMS	overrideSpellID	description	origin
64	Frost	talent	383121	Mass Polymorph	false			60000			Transforms all enemies within 10 yards into sheep, wandering around incapacitated for 15 sec. While affected, the victims cannot take actions but will regenerate health very quickly. Damage will cancel the effect. Only works on Beasts, Humanoids and Critters.	sweep
64	Frost	talent	455428	Barrier Diffusion	true			0			When your Barrier is removed, reduce its cooldown by 5 sec.	sweep
64	Frost	talent	414664	Mass Invisibility	false			300000			You and your allies within 40 yards instantly become invisible for 12 sec. Taking any action will cancel the effect. Does not affect allies in combat.	sweep
64	Frost	talent	1244031	Spatial Manipulation	true			0			Blink gains an additional charge.	sweep
64	Frost	talent	1270829	Reflection	true			0			After casting Blink, it is replaced with Reflection for 8 sec. |T132171:24|t |cffffffffReflection|r Teleports you back to where you last Blinked. Castable while casting and unaffected by the global cooldown.	sweep
64	Frost	talent	382268	Flow of Time	true			0			The cooldowns of Blink and Shimmer are reduced by 3 sec.	sweep
64	Frost	talent	382490	Tome of Antonidas	true			0			Increases Haste by 2%. 	sweep
64	Frost	talent	386828	Energized Barriers	true			0			Casting your barrier removes all snare effects.	sweep
64	Frost	talent	342249	Master of Time	true			0			Reduces the cooldown of Alter Time by 5 sec. 	sweep
64	Frost	talent	382297	Quick Witted	true			0			Counterspell's cooldown is reduced by 5 sec.	sweep
64	Frost	talent	212653	Shimmer	false		1	500	30000		Teleports you 20 yds forward, unless something is in the way. Unaffected by the global cooldown and castable while casting.	sweep
64	Frost	talent	1244340	Improved Blink	true			0			Blink's cooldown is reduced by 2 sec.	sweep
64	Frost	talent	1250315	Frost Conditioning	true			0			Hypothermia's duration is reduced by 10 sec.	sweep
64	Frost	talent	343183	Improved Frost Nova	true			0			Frost Nova duration is increased by 2 sec.	sweep
64	Frost	talent	205036	Ice Ward	true			0			Frost Nova now has 2 charges.	sweep
64	Frost	talent	382293	Incantation of Swiftness	true			0			Invisibility increases your movement speed by 20% for 6 sec.	sweep
64	Frost	talent	383092	Arcane Warding	true			0			Reduces magic damage taken by 4%.	sweep
64	Frost	talent	342245	Alter Time	false			60000			Alters the fabric of time, returning you to your current location and health when cast a second time, or after 10 sec. Effect negated by long distance or death.	sweep
64	Frost	talent	475	Remove Curse	false			8000			Removes all Curses from a friendly target. 	sweep
64	Frost	talent	11426	Ice Barrier	false		1	0	30000		Shields you with ice, absorbing 128,852 damage for 1 min. Melee attacks against you reduce the attacker's movement speed by 50%.	sweep
64	Frost	talent	45438	Ice Block	false		1	0	240000		Encases you in a block of ice, protecting you from all attacks and damage for 10 sec, but during that time you cannot attack, move, or cast spells. Causes Hypothermia, preventing you from recasting Ice Block for 30 sec.	sweep
64	Frost	talent	382424	Winter's Protection	true			0			The cooldown of Ice Block is reduced by 30 sec.	sweep
64	Frost	talent	55342	Mirror Image	false			120000			Creates 3 copies of you nearby for 15 sec, which cast spells and attack your enemies. While active, you generate significantly reduced threat. Taking direct damage will cause one of your images to dissipate	sweep
64	Frost	talent	1270872	Captured Thoughts	true			0			The duration of Clearcasting is increased by 15 sec.	sweep
64	Frost	talent	382493	Tome of Rhonin	true			0			Increases critical strike chance by 2%.	sweep
64	Frost	talent	387807	Time Manipulation	true			0			The cooldown of your loss of control spells are reduced by 5 sec.	sweep
64	Frost	talent	417489	Winter's Blessing	true			0			Your Haste is increased by 3%. You gain 5% more Haste from all sources of Haste.	sweep
64	Frost	talent	378448	Fractured Frost	true			0			Ice Lance strikes 1 additional target at 100% effectiveness, preferring enemies with more stacks of Freezing.	sweep
64	Frost	talent	205021	Ray of Frost	false		1	0	60000		Channel an icy beam at the enemy for 3.4 sec, dealing 1,910 Frost damage every 0.42 sec. |CFFffffffApplies 8 stacks of Freezing over its duration.|R	sweep
64	Frost	talent	1248825	Frostbite	true			0			When Frostbolt critically strikes, it applies 1 additional stack of Freezing. Each stack of Freezing that you Shatter deals 95 damage to nearby enemies. Damage reduced beyond 5 targets.	sweep
64	Frost	talent	56377	Splitting Ice	true			0			Your Flurry and Frostbolt spells strike 1 additional target at 80% effectiveness.	sweep
64	Frost	talent	112965	Fingers of Frost	true			0			Frostbolt has a 15% chance to grant a charge of Fingers of Frost. Fingers of Frost causes your next Ice Lance to deal Shatter damage equal to 4 stacks of Freezing and does not consume Freezing stacks. Maximum 2 charges.	sweep
64	Frost	talent	460590	Permafrost Lances	true			0			Frozen Orb increases Shatter's damage by 10% for its duration.	sweep
64	Frost	talent	378406	Wintertide	true			0			Frozen Orb has a 100% chance to grant Brain Freeze.	sweep
64	Frost	talent	1281638	White Out	true			0			Ice Lance reduces the cooldown of Frozen Orb by 0.5 sec, increased by 0.1 sec for each stack of Freezing Shattered.	sweep
64	Frost	talent	1247090	Cone of Frost	true			0			Cone of Cold now applies 3 stacks of Freezing to up to 5 enemies.	sweep
64	Frost	talent	30455	Ice Lance	false			0			Quickly fling a shard of ice at the target, dealing 780 Frost damage. |CFFffffffShatters 4 stacks of Freezing.|R	sweep
64	Frost	talent	84714	Frozen Orb	false			60000			Launches an orb of swirling ice in front of you, dealing up to 5,738 Frost damage to all enemies it passes through over 15 sec. After a short delay, Frozen Orb will pursue its target. Deals reduced damage beyond 8 targets. Enemies damaged by the Frozen Orb are slowed by 50% for 8 sec.	sweep
64	Frost	talent	44614	Flurry	false		2	0	30000		Unleash a flurry of ice, striking the target 3 times for a total of 1,637 Frost damage. |CFFffffffApplies 3 stacks of Freezing.|R	sweep
64	Frost	talent	190447	Brain Freeze	true			0			Frostbolt has a 25% chance to reset the remaining cooldown on Flurry and cause your next Flurry to deal 50% increased damage.	sweep
64	Frost	talent	205030	Frozen Touch	true			30000			Frostbolt grants you Fingers of Frost 25% more often and Brain Freeze 20% more often.	sweep
64	Frost	talent	378919	Piercing Cold	true			0			Frostbolt and Flurry critical strike damage increased by 20%.	sweep
64	Frost	talent	1247729	Thermal Void	true			0			Consuming Brain Freeze has a 100% chance to cause your next Ice Lance to Shatter 4 additional stacks of Freezing.	sweep
64	Frost	talent	1247798	Glaciate	true			0			When Ice Lance Shatters a stack of Freezing, the cooldown of Ray of Frost is reduced by 0.10 sec.	sweep
64	Frost	talent	1247777	Comet Storm	true			0			Casting Ray of Frost replaces your Ray of Frost with Comet Storm, calling down a series of 7 icy comets on and around the target, that deals up to 2,555 Frost damage to all enemies within 8 yds of its impacts. |CFFffffffEach Comet Shatters 1 stack of Freezing.|R	sweep
64	Frost	talent	385167	Everlasting Frost	true			0			Casting Frozen Orb grants 1 stack of Fingers of Frost. Damaging one or more enemies with Frozen Orb has a 3% chance to grant Fingers of Frost.	sweep
64	Frost	talent	110959	Greater Invisibility	false			120000			Makes you invisible and untargetable for 20 sec, removing all threat. Any action taken cancels this effect. 	sweep
64	Frost	hero	431178	Flash Freezeburn	true			0			Meteor's damage is increased by 25%. Meteor now grants Frostfire Empowerment.	sweep
64	Frost	hero	431067	Elemental Affinity	true			0				sweep
64	Frost	hero	431112	Flame and Frost	true			0			Ice Block and Ice Cold reset the cooldowns of your Fire spells. Cauterize resets the cooldown of your Frost spells with a base cooldown shorter than 4 minutes when it activates.	sweep
64	Frost	hero	1248014	Dualcasting Adept	true			0			Your Frost and Fire spells deal 20% increased critical strike damage. Ice Lance and Pyroblast  have their damage increased by 40%.	sweep
64	Frost	hero	431095	Isothermic Core	true			0			Meteor now also calls down a Comet Storm, dealing 2,758 Frost damage to nearby enemies. Comet Storm now also calls down a Meteor, dealing 3,821 Fire damage to nearby enemies.	sweep
64	Frost	hero	431044	Frostfire Bolt	false			0			Launches a bolt of frostfire at the enemy, causing 1,101 Frostfire damage, slowing movement speed by 50%, and causing an additional 108 Frostfire damage over 8 sec.	sweep
64	Frost	hero	1248016	Blast Radius	true			0			The damage of Meteor and Comet Storm is increased.	sweep
64	Frost	hero	1248002	Heat Sink	true			0			Flurry and Fire Blast now deal Frostfire damage and their damage is increased by 15%.	sweep
